*,2010 Bows
=,MFG,MDL,IBO,A2A,BH,DL,DW,PLO,CAM,STR,CBL,CTL
-,Alpine
eXact TM39,310,39.0,7.5,24-31,30-70,71,Twin,0,0,0
CG K236,310,36.5,7.0,24-31,30-70,58,Twin,0,0,0
CG SS36,313,36.5,7.0,24-31,30-70,65/71,Single,0,0,0
CG SM36,313,36.5,7.0,24-31,30-70,65/71,Single,0,0,0
CG TS36,313,36.5,7.0,24-31,30-70,71,Twin,0,0,0
CG TM36,313,36.5,7.0,24-31,30-70,71,Twin,0,0,0
CG K239,307,39.0,7.5,24-31,30-70,58,Twin,0,0,0
CG SS39,310,39.0,7.5,24-31,30-70,65/71,Single,0,0,0
CG SM39,310,39.0,7.5,24-31,30-70,65/71,Single,0,0,0
CG TS39,310,39.0,7.5,24-31,30-70,71,Twin,0,0,0
CG TM39,310,39.0,7.5,24-31,30-70,71,Twin,0,0,0
CL K236,310,36.5,7.0,24-31,30-70,58,Twin,0,0,0
CL SS36,313,36.5,7.0,24-31,30-70,58,Single,0,0,0
CL SM36,313,36.5,7.0,24-31,30-70,58,Single,0,0,0
CL TS36,313,36.5,7.0,24-31,30-70,58,Twin,0,0,0
CL TM36,313,36.5,7.0,24-31,30-70,58,Twin,0,0,0
CL K239,307,39.0,7.5,24-31,30-70,58,Twin,0,0,0
CL SS39,310,39.0,7.5,24-31,30-70,58,Single,0,0,0
CL SM39,310,39.0,7.5,24-31,30-70,58,Single,0,0,0
CL TS39,310,39.0,7.5,24-31,30-70,58,Twin,0,0,0
CL TM39,310,39.0,7.5,24-31,30-70,58,Twin,0,0,0
-,Anderson Bow Company
Crow LTD,300,31.5,8.0,27-30,40-70,75,Hybrid,0,0,0
Crow,300,31.5,8.0,27-30,40-70,75,Hybrid,0,0,0
Crow XL,310,36.5,6.375,27-30,30-70,75,Hybrid,0,0,0
-,APA
King Cobra,362,34.0,5.0625,25-30,50-80,75,Twin,55.4375,35.4375,35.4375
Black Mamba 6.5,348,32.25,6.5,25.5-30.5,50-80,75,Twin,53.75,33.75,33.75
Black Mamba 7.5,338,32.25,7.5,26.5-31.5,50-80,75,Twin,53.75,33.75,33.75
Black Mamba XL 7.0,338,37.25,7.0,26.5-32.5,50-80,75,Twin,58.75,33.75,33.75
Pit Viper,333,31.25,6.625,23-30,50-80,80,Single,88.25,38.875,0
Viper,320,33.875,7.5625,25-30,50-80,80,Single,88.25,38.875,0
Viper XL,325,36.25,7.0,24.5-31.5,50-80,80,Single,98.0,38.75,0
-,Athens
Accomplice32,330,32.0,7.0,25.0-30.0,40-70,65-80,Binary1,55.0,36.5,0
Accomplice34,330,34.0,7.0,25.5-30.5,40-70,65-80,Binary1,57.0,38.5 ,0
BuckCommander,330,32.0,7.0,25.0-30.0,40-70,65-80,Binary1,55.0,36.5,0
Exceed300,328-332,37.0,7.0,26.0-31.0,40-70,65-80,Binary1,0,0,0
-,Barnsdale
Redman 38,272-282,38.0,8.0,27-31,50-70,58,Twin,0,0,0
Redman 42,268-278,42.0,8.5,27-31,50-70,58,Twin,0,0,0
Redman 46,262-272,46.0,9.25,27-31,50-70,58,Twin,0,0,0
Classic-X 36,292-302,36.0,7.75,22-25,30-70,55/65/75,Twin,0,0,0
Classic-X 38,290-300,38.0,7.75,22-25,30-70,55/65/75,Twin,0,0,0
Classic-X 40,286-296,40.0,8.5,25-31,30-70,55/65/75,Twin,0,0,0
Classic-X 42,282-292,42.0,8.75,25-31,30-70,55/65/75,Twin,0,0,0
Classic-X 44,278-288,44.0,8.75,25-31,30-70,55/65/75,Twin,0,0,0
Classic-X 46,274-284,46.0,9.125,25-31,30-70,55/65/75,Twin,0,0,0
Classic-X 43,280-290,43.5,8.25,27-33,30-70,55/65/75,Twin,0,0,0
Classic-X 45,276-286,45.5,8.75,27-33,30-70,55/65/75,Twin,0,0,0
Classic-X 47,272-282,47.5,9.75,27-33,30-70,55/65/75,Twin,0,0,0
Ultimate-X 36,294-304,36.0,7.5,22-25,30-70,55/65/75,Twin,0,0,0
Ultimate-X 38,292-302,38.0,7.5,22-25,30-70,55/65/75,Twin,0,0,0
Ultimate-X 40,288-298,40.0,8.25,25-31,30-70,55/65/75,Twin,0,0,0
Ultimate-X 42,284-294,42.0,8.5,25-31,30-70,55/65/75,Twin,0,0,0
Ultimate-X 44,280-290,44.0,8.5,25-31,30-70,55/65/75,Twin,0,0,0
Ultimate-X 46,276-286,46.0,8.75,25-31,30-70,55/65/75,Twin,0,0,0
Ultimate-X 43,282-292,43.5,8.0,27-33,30-70,55/65/75,Twin,0,0,0
Ultimate-X 45,278-288,45.5,8.5,27-33,30-70,55/65/75,Twin,0,0,0
Ultimate-X 47,274-284,47.5,9.5,27-33,30-70,55/65/75,Twin,0,0,0
-,BassPro
RedHead Kryptik Pro,331-336,31.25,7.25,24-30,50-70,65-80,Single,0,0,0
RedHead Kryptik,312-315,33.25,7.25,28-30,50-70,65-80,Single,0,0,0
RedHead XSC-33,305,32.25,7.625,28-30,60-70,80,Single,0,0,0
RedHead XSC-Micro,285-315,30.5,7.875,23-27,60-70,80,Single,0,0,0
RedHead XPS-34,302,33.5,7.25,27.5-30,60-70,75,Hybrid,0,0,0
RedHead Toxik,311,32.625,7.0,25-30,50-70,65-80,Single,0,0,0
-,Bear
Attack,332-340,31.0,7.0,25-30,40-70,80,Single,0,0,0
Assault,320-328,30.75,7.25,26-31,50-70,80,Single,0,0,0
Strike,302-310,30.0,7.75,26-30,40-70,80,Single,0,0,0
Charge,300-305,30.0,7.75,26-30,40-70,80,Single,0,0,0
UltraLight,275-300,29.75,6.0,22-28,40-50,80,Single,0,0,0
YoungGun,263-306,29.5,6.0,14-27,40-50,70,Twin,0,0,0
Apprentice,263-306,29.5,6.0,14-27,40-50,70,Twin,0,0,0
-,BladeRunner
A-51,305-315,26.0,7.25,26-32,40-70,65-75,Twin,0,0,0
ISO Force,310-320,26.0,7.25,26-32,40-70,65,Twin,0,0,0
-,BowTech
Destroyer350,342-350,32.375,6.0,25.0-30.0,40-70,80,Binary2,0,0,0
Destroyer340,332-340,32.375,7.0,26.0-31.0,40-70,80,Binary2,0,0,0
Admiral FLX,317-325,31.125,7.5,24-30,40-70,65-80,Binary1,0,0,0
Captain,315-323,34.0,7.0,24-30,40-70,65-80,Binary1,0,0,0
Sentinel FLX,322-330,36.75,7.0,24.5-30.5,40-70,65-80,Binary1,0,0,0
Brigadier,307-315,40.2,8.0,25-30.5,40-80,65-80,Binary1,0,0,0
S.W.A.T.,314-322,34.0,7.125,26.0-31.0,40-70,65-80,Binary1,0,0,0
Air Raid,321-329,33.875,6.875,26-30,55-75,80,Binary1,0,0,0
Sniper,304-312,34.125,7.75,27.0-32.0,40-70,65-80,Binary1,0,0,0
Soldier,308-318,31.325,6.875,22.0-29.0,30-65,80,Binary1,0,0,0
-,Browning
Illusion TC,318-326,33.5,6.5,25-30,50-70,65/80,Single,0,0,0
Mirage TC,307-315,29.75,7.5,25-30,50-70,65/80,Single,0,0,0
Rage MT,295-305,33.25,7.625,25-30,40-70,65/80,Single,0,0,0
Verado MT,304-313,31.875,7.875,25-30,50-70,65/80,Single,0,0,0
MC Adrenaline HX,259-300,31.0,7.125,18-28,30-50,70,Twin,0,0,0
MC Midas 3,270-340,30.5,6.25,18-27,20-40,70,Twin,0,0,0
Discovery,260-300,32.0,6.5,18-30,20-29,0,Twin,0,0,0
-,Cabelas
Pursuer XP,302,32.5,7.75,28-30,60-70,80,Single,0,0,0
Interceptor XP,310,32.5,7.65,28-30,60-70,80,Single,0,0,0
-,Carbon Tech
Phantom SD,310-313,34.0,8.0,24.0-30.0,40-70,80,Hybrid,0,0,0
Phantom LD,312-315,34.0,8.0,26.0-32.0,40-70,80,Hybrid,0,0,0
-,C.P.Oneida Eagle
Osprey SS,290,43.0,6.5,26-28,25-55,55-80,Hybrid,0,0,0
Osprey S,295,43.5,6.75,27-30,25-55,55-80,Hybrid,0,0,0
Osprey MLF,300,43.75,7.25,27-30,25-55,55-80,Hybrid,0,0,0
Osprey M,305,44.0,8.0,28-32.5,25-55,55-80,Hybrid,0,0,0
Hawk,265,40.0,6.25,22-25.5,25-45,55-75,Hybrid,0,0,0
Black Eagle2 SS,290,43.0,6.25,25-28,35-55,50-80,Hybrid,0,0,0
Black Eagle2 S,295,44.5,6.5,27-30,35-55,50-80,Hybrid,0,0,0
Black Eagle2 MLF,300,44.5,7.25,27-30,35-55,50-80,Hybrid,0,0,0
Black Eagle2 M,305,45.0,7.5,28-31.5,55-70,50-80,Hybrid,0,0,0
Black Eagle2 L,300,46.0,8.0,32-34,55-70,50-80,Hybrid,0,0,0
Talon SS,290,43.0,6.5,25-28,25-45,55-75,Hybrid,0,0,0
Talon S,295,43.25,6.75,27-30,25-45,55-75,Hybrid,0,0,0
Talon MLF,300,43.5,7.25,27-30,35-55,55-75,Hybrid,0,0,0
Talon M,305,44.0,8.0,28-32,35-55,55-75,Hybrid,0,0,0
-,Concept
Believer,308-313,33.125,8.0,24-31,40-70,80/99,Single,0,0,0
Believer G1,308-313,33.125,8.0,24-31,40-70,80/99,Single,0,0,0
P-50,307-312,32.75,7.0,24-31,40-70,80/99,Single,0,0,0
Mini29,313-318,29.125,7.75,23-30,30-70,80/99,Single,0,0,0
C-32,302-308,31.5,6.75,24-31,30-70,80/99,Single,0,0,0
C-99,305-310,35.5,7.50,25-32,40-70,80/99,Single,0,0,0
-,Darton
Pro3800,345-350,33.75,6.0,25-31,50-70,80,Hybrid,59.75,32.6875,0
Pro3500S,338-343,33.75,6.0,25-30,50-70,75,Hybrid,0,0,0
Pro3500SD,330-335,33.8125,6.0,23-27,40-70,75,Hybrid,0,0,0
Pro2500S,325-330,33.8125,7.0,26-31,50-70,75,Hybrid,59,32.6875,0
Pro4000GT,308,37.0,7.75,27-32,50-70,80,Hybrid,0,0,0
Pro5000T-a,292,39.125,8.625,27-31,40-70,75,Hybrid,0,0,0
Pro5000T-b,292,39.5,8.75,28.5-33.5,40-70,75,Hybrid,0,0,0
Pro1100,323-328,31.375,7.0,25-30,40-70,80,Hybrid,0,0,0
PRO600,307-310,31.375,7.5,25-30,50-70,80,Hybrid,0,0,0
Ranger I,170,32.0,6.875,17-25,15-30,40,Single,0,0,0
Ranger II,180,32.0,6.875,17-28,15-45,40-75,Single,0,0,0
Ranger III,185,32.0,6.875,17-28,15-45,40-75,Single,0,0,0
-,Diamond
IceMan FLX,315-323,31.5,7.125,24-30,40-70,65-80,Single,0,0,0
Black Ice FLX,310-318,31.75,7.5,25-30,40-70,65-80,Single,0,0,0
Stud,310-318,33.25,7.0,25-30,40-70,65-80,Single,0,0,0
Razor Edge,308-318,31.0,7.0,19-29,29-60,75,Twin,0,0,0
Nuclear Ice,187-195,22.75,6.125,19-29,10-19,70,Twin,0,0,0
-,Elite
Judge,343-347,34.875,6.0,26-30,50-90,80,Binary2,0,0,0
GT50O Rev,332-336,34.875,7.125,27-31,60-90,80,Binary1,0,0,0
GT50O Cuda,338-298,33.5,7.25,25-26.5,30-80,80,Binary1,0,0,0
Z28 Rev,316-320,32.5,7.75,27-30,60-80,80,Binary1,0,0,0
XLR Rev,310-316,37.0,8.5,29-32,50-90,80,Binary1,0,0,0
XLR Cuda,316-301,36.5,8.5,27.0-28.5,50-90,80,Binary1,0,0,0
-,Forge
V3 33,330-340,33.0,7.25,27-30,40-70,80,Single,0,0,0
V3 35,330-340,35.0,7.25,27-30,40-70,80,Single,0,0,0
Ventilator32,320-330,32.0,8.0,25-31,40-70,80,Single,0,0,0
Ventilator34,320-330,34.0,8.0,25-31,40-70,80,Single,0,0,0
Ambush,300,29.0,8.0,27-30,40-70,80,Single,0,0,0
SRX34,300,34.0,8.0,26.5-30.5,40-70,80,Single,0,0,0
Woodsman,305,30.0,7.25,25-30,40-70,80,Single,0,0,0
WoodsmanXL,305,32.0,7.75,26-31,40-70,80,Single,0,0,0
Smoke,315,34.0,7.5,26-31,40-70,80,Single,0,0,0
LiL Smoke,301,32.0,7.5,25-30,40-70,80,Single,0,0,0
Equalizer,275-305,28.0,8.0,21-26.5,25-60,80,Single,0,0,0
-,Gander Mountain
TekHunter Exterminator,314,31.75,7.25,26.0-30.0,50-70,65-80,Single,0,0,0
TekHunter Elite,317,33.65,7.25,26.0-30.0,50-70,65-80,Single,0,0,0
-,Genesis
Original,250,35.5,7.625,18.5-30,10-20,0,Single,0,0,0
Pro,255,35.5,7.625,18.5-30,15-25,0,Single,0,0,0
Mini,255,29.125,6.125,14-25,6-12,0,Single,0,0,0
-,HCA
Speed Pro X10 Large,340-350,33.0,7.0,27-30,50-80,80,Binary2,0,0,0
Speed Pro X10 Mini,340-350,33.0,7.0,25-27,50-80,80,Binary2,0,0,0
Iron Mace Trinary,330-340,33.5,7.25,27-30,50-70,80,Binary2,0,0,0
-,Hickory Creek
23 Magnum,305-307,23.75,11.5,25-30,40-80,75,Single,0,0,0
HD 24,270,23.75,11.5,25-31,55-75,75,Single,0,0,0
-,HiTec
Extreme,312,32.0,8.0,25-31,30-70,72,Twin,0,0,0
Hunter,315,35.0,6.25,25-31,30-70,72,Twin,0,0,0
Lite,312,32.0,8.0,25-31,30-70,72,Twin,0,0,0
Lite Extreme Pro,328,26.0,8.0,25-31,30-70,72,Twin,0,0,0
Lite Extreme,318,26.0,8.0,25-31,30-70,72,Twin,0,0,0
UltraLite,280-300,35.0,6.25,25-31,20-50,72,Twin,0,0,0
-,HoytUSA
Carbon Matrix,318,35.0,7.25,27-31,40-80,65/75,Hybrid,0,0,0
Maxxis31 XTR,323,31.0,7.0,26-30,40-90,65/75,Hybrid,0,0,0
Maxxis31 Z3,323,31.0,7.0,23.5-25.5,40-90,65/75,Hybrid,0,0,0
Maxxis35 XTR,318,35.0,7.0,27-31,40-90,65/75,Hybrid,0,0,0
AlphaBurner SpiralX,340,34.75,6.0,22-30,40-80,65/75,Hybrid,0,0,0
AlphaMax32 XTR,321,32.0,7.0,26-30,40-80,65/75,Hybrid,0,0,0
AlphaMax35 XTR,316,35.0,7.0,27-31,40-80,65/75,Hybrid,0,0,0
Vicxen,306,33.0,6.75,23.0-29.0,40-80,65/75,Hybrid,0,0,0
TurboHawk XTR,320,32.0,7.25,26.0-30.5,40-70,65/75,Hybrid,0,0,0
PowerHawk M4,303,32.0,7.0,25.0-30.0,40-70,65/75,Hybrid,0,0,0
Contender XT2000 Plus,308,38.125,7.125,24.0-32.5,40-70,65/75,Hybrid,0,0,0
Contender XT3000 Plus,301,41.25,7.75,25.0-33.5,40-70,65/75,Hybrid,0,0,0
Contender XT2000 SpiralX,315,38.5,6.625,24.0-31.5,40-70,65/75,Hybrid,0,0,0
Contender XT3000 SpiralX,310,41.75,7.375,25.5-33.0,40-70,65/75,Hybrid,0,0,0
ContenderElite XT2000 Plus,308,38.125,7.125,24.0-32.5,40-70,65/75,Hybrid,0,0,0
ContenderElite XT3000 Plus,301,41.25,7.75,25.0-33.5,40-70,65/75,Hybrid,0,0,0
ContenderElite XT2000 SpiralX,315,38.5,6.625,24.0-31.5,40-70,65/75,Hybrid,0,0,0
ContenderElite XT3000 SpiralX,310,41.75,7.375,25.5-33.0,40-70,65/75,Hybrid,0,0,0
Vantage Pro Plus,301,41.0,8.0,25.5-34.0,40-70,65/75,Hybrid,0,0,0
Vantage Pro SpiralX,308,41.0,7.75,25.5-32.0,40-70,65/75,Hybrid,0,0,0
Vantage Elite Plus,301,41.0,8.00,25.5-34.0,40-80,65/75,Hybrid,0,0,0
Vantage Elite SpiralX,308,41.0,7.75,25.5-32.0,40-80,65/75,Hybrid,0,0,0
Vantage LTD,271,45.0,8.0,26-34,30-70,65,Hybrid,0,0,0
Kobalt Plus,270-290,28.0,7.0,21.5-28.0,20-60,65/75,Hybrid,0,0,0
Trykon Sport,265-290,30.0,6.5,23.5-28.5,20-50,65/80,Hybrid,0,0,0
Trykon JR Versa,255-285,29.5,6.5,17.0-25.0,10-40,65/80,Hybrid,0,0,0
-,Horton
Vista,305,34.0,8.25,25-33,40-70,60-75,Hybrid,0,0,0
Encore,310,33.0,7.50,25-33,40-70,60-75,Hybrid,0,0,0
Ascent,315,30.0,7.00,23-31,40-70,60-75,Hybrid,0,0,0
System,295,41.0,8.50,28-36,40-70,60-75,Hybrid,0,0,0
Edge,300,34.0,7.50,24-32,40-70,60-75,Hybrid,0,0,0
-,Jennings
CK31R,305,31.0,8.0,28-30,50-70,65/75,Single,0,0,0
CK34R,305,34.0,7.75,28-30,50-70,65/75,Single,0,0,0
Reliant,302,34.0,8.0,26-30,50-70,65/75,Single,0,0,0
Strike,305,31.5,7.625,26-30,50-70,65/75,Single,0,0,0
-,Kodiak
Titan34 Target,318,34.0,7.0,25.5-30,50-70,65-80,Single,0,0,0
Titan32,314,32.0,7.375,25-30,50-70,65-80,Single,0,0,0
Titan34,318,34.0,7.0,25.5-30,50-70,65-80,Single,0,0,0
Mini Max,315,30.0,7.0,25-30,50-70,65-80,Single,0,0,0
Bow Logic 32,300,32.0,7.5,26-30,50-70,65-80,Single,0,0,0
Bow Logic 34,304,34.0,7.0,26-30,50-70,65-80,Single,0,0,0
-,Lakota
Big Foot,315,42.0,7.0,26-32,50-75,70-80,Twin,61.0,42.0,42.0
Oglala,318,35.0,7.75,26-31,50-75,70,Twin,53.0,35.0,35.0
Takini,320,36.0,6.0,26-31,50-75,65,Twin,55.25,37.25,37.25
-,Liberty Archery
Liberty1,308,20.5,7.0,26.25-32.0,40-80,65/85,Twin,0,0,0
-,LimbSaver
DeadZone DZ-30 Large,320-325,30.0,7.25,27.5-30.0,40-70,80,Hybrid,50.5,31.875,36.25
DeadZone DZ-30 Small,320-325,30.0,6.75,25.0-27.0,40-70,80,Hybrid,53.125,32.9375,36.25
DeadZone DZ-32 Large,325-330,32.0,7.125,28.0-30.5,40-70,80,Hybrid,52.5,34.9375,38.25
DeadZone DZ-32 Small,325-330,32.0,6.875,25.5-27.5,40-70,80,Hybrid,55.0625,33.875,38.25
DeadZone DZ-36 Large,310-315,36.0,7.8755,30.0-32.5,40-70,80,Hybrid,58.626,38.625,42.0
DeadZone DZ-36 Small,310-315,36.0,7.75,27.5-29.5,40-70,80,Hybrid,56.5,31.875,36.25
SpeedZone Large,348-353,34.5,5.875,27.5-30.0,40-70,75,Hybrid,55.0625,34.9375,38.25
SpeedZone Small,348-353,34.0,5.875,25.0-27.0,40-70,75,Hybrid,53.5,33.875,38.25
-,Maitland
Retribution,318,33.125,7.125,26-29,40-70,80,Hybrid,0,0,0
Zeus,313,37.5,7.125,27-30,40-70,80,Hybrid,0,0,0
-,Martin
FireCat TR-2,335-345,32.25,7.0,26-30,50-70,80,Hybrid,0,0,0
FireCat TR-1,315-320,32.25,7.125,26-31,50-70,65-80,Single,0,0,0
ShadowCat,320-325,39.0,7.5,27-30,50-70,65-80,Hybrid,0,0,0
ShadowCat42,318-322,41.75.0,7.5,28-31,50-70,65-80,Hybrid,0,0,0
WartHog Mag,350,35.0,6.25,27-31,50-70,80,Hybrid,0,0,0
Crossfire,285-325,30.0,7.0,24-27,50-70,65-80,Hybrid,0,0,0
FireHawk Mag,315-320,30.0,7.0,25-30,50-70,65-80,Hybrid,0,0,0
Septer4 Mag,335-345,37.5,7.0,26-30,50-70,65/80,Hybrid,0,0,0
Septer4 MagX,335-345,37.5.0,7.0,26-30,50-70,65/80,Twin,0,0,0
Pantera,315-320,32.25,7.25,26-31,50-70,65/80,Single,0,0,0
Cheetah Mag,315-320,30.0,7.25,24-29,50-70,65/80,Single,0,0,0
Bengal Mag,315-320,32.25,7.0,25-30,50-70,65/80,Single,0,0,0
Leopard Mag,280-320,30.0,7.0,21-26,40-60,65/80,Single,0,0,0
Saber Mag,315-320,32.25,7.0,25-30,50-70,65/80,Single,0,0,0
-,Mathews
Conquest Triumph,325,39.0,7.0,26.0-32.0,40-70,65/80,Single,104.75,41.5,0
Conquest4 MaxCam,310,41.0,7.0,28-32,40-70,65/80,Single,0,0,0
Conquest4 MiniMaxCam,305,41.0,7.0,24-29,40-70,65,Single,0,0,0
Conquest4 SuperSoftCam,290,41.0,7.0,28-32,40-70,60,Single,0,0,0
Z7,332,30.0,7.0,25.0-30.0,40-70,80,Single,86.875,32.5,0
Monster7,342,33.5,7.0,25.5-30.5,40-80,65/80,Twin,59.125,30.875,0
Monster,350,33.5,6.0,25.0-30.0,40-80,80,Twin,59.125,30.875,0
Monster XLR8,360,33.5,5.0,25.0-30.0,40-80,80,Twin,61.5,30.875,0
DR2,320,33.0,7.0,25.0-30.0,40-70,65/80,Single,91.625,35.625,0
Drenalin LD,315,37.0,7.0,26.0-31.5,40-70,65/80,Single,99.75,39.5,0
Passion,325-335,29.75,6.0,22.5-29.0,40-70,80,Single,86.25,32.25,0
Reezen 6.5,340,32.0,6.5,25.0-30.0,40-70,80,Single,90.75,34.5,0
Reezen 7.0,335,32.0,7.0,24.5-30.5,40-70,80,Single,90.75,34.5,0
Hyperlite,325,29.75,7.0,25.0-30.0,40-70,80,Single,86.0,32.0,0
Ignition,278-318,31.375,6.5,19-26,20-50,65,Single,84.625,32.75,0
Prestige,322,35.0,6.0,22-29,40-70,65,Single,90.125,38.125,0
Genesis,250,35.5,7.625,18.5-30,10-20,0,Single,94.1875,37.25,0
-,Mission
Voyager,323,34.0,7.0,26-31.5,40-70,80,Single,0,0,0
EliminatorII,319,30.25,7.125,24-30,40-70,80,Single,0,0,0
Maniac,310,31.0,7.125,22-30,40-70,77,Twin,0,0,0
BX1,310,33.0,7.0,25-30,40-70,75,Single,0,0,0
UX2,308,33.125,7.0,22-30,30-70,70,Twin,0,0,0
Menace,250-270,31.0,7.25,17-30,16-52,70,Twin,0,0,0
-,Merlin
Excalibur40,305,40.0,7.5,26-31,30-70,65-70,Twin,0,0,0
Excalibur37,310,37.0,7.5,26-31,30-70,65-70,Twin,0,0,0
Excalibur34,315,35.0,7.5,26-31,30-70,65-70,Twin,0,0,0
-,Monster Bows
Phoenix,300,38.0,8.5,25-31,20-80,50-92,Hybrid,0,0,0
Dragon,300,44.5,8.5,26-31,20-80,50-92,Hybrid,0,0,0
-,New Breed
Genetix,335-345,33.5,7.0,24.5-30,50-70,65-80,Binary2,0,0,0
Cyborg,330,37.5,7.625,26-31.5,50-70,65-80,Binary1,0,0,0
Nemesis,325,30.5,6.5,24-30.5,50-70,65-80,Binary1,0,0,0
-,OK Archery
SIRIUS Black,300-304,37.5,7.75,25-31,50-70,65,Twin,0,0,0 
X-Claim,315,35.0,7.25,25-31,50-70,65,Twin,0,0,0
-,Parker
Ambusher28,320,28.0,7.5,27-30,50-70,80,Single,81.75,29.75,0
BlackHawk EZ SD,288,32.25,6.8,25-27,50-70,80,Single,86.0,33.5,0
BlackHawk EZ LD,290,31.75,7.125,28-30,50-70,80,Single,90.0,33.5,0
Inferno,320,30.375,7.5,26-31,50-70,80,Single,86.375,31.875,0
Wildfire Extreme,310,31.75,7.75,26-31,40-70,80,Single,89.75,33.5,0
Blazer,295,32.5,7.75,26-31,45-70,80,Twin,56.5,35.5,35.5
Side-Kick Extreme,270-290,31.0,7.625,18-28,20-60,80,Twin,51.0,32.75,32.75
Side-Kick Extreme Pink,270-290,31.0,7.625,18-28,20-60,80,Twin,51.0,32.75,32.75
Buck Shot Extreme,235-265,28.0,6.5,17-26,15-45,80,Twin,48.0,29.75,29.75
Buck Shot Extreme Pink,235-265,28.0,6.5,17-26,15-45,80,Twin,48.0,29.75,29.75
-,Pearson
Advantage,318-327,37.5,7.625,26.0-31.5,40-70,55-80,Binary1,59.375,47.875,47.875
Legend,332,32.75,7.25,25.0-30.0,50-70,55-80,Binary1,55.5,37.1875,37.1875
Predator,303,30.0,7.25,25.5-30.5,50-70,55-80,Single,83.6875,31.625,0
Cadet,272-292,26.5,6.125,18.0-27.0,20-40,55-80,Twin,0,0,0
Deliverance,340,33.5,7.5,27.0-30.5,50-70,55-80,Binary2,0,0,0
TX-4 R2B2,350-360,34.25,6.25,26.0-30.0,50-70,55-80,Binary2,0,0,0
TX-4 Z-7,320-330,34.25,6.25,26.5-30.5,50-70,75,Single,0,0,0
Z-34 R2B2,325-345,33.5,7.25,27.0-31.0,50-70,55-80,Binary2,0,0,0
Z-34 Z-7,310-320,33.5,7.25,27.5-31.5,50-70,75,Single,0,0,0
Z-32 R2B2,312-332,32.25,7.25,26.0-30.0,50-70,55-80,Binary2,0,0,0
Z-32 Z-7,306-316,32.25,7.25,27.0-31.0,50-70,75,Single,0,0,0
Diamondback,295,31.5,7.25,26.5-31.9,50-70,75,Single,0,0,0
Spoiler ANGLE,241-312,30.0,7.0,23-29,50-70,65/75/85,Single,0,0,0
Pathfinder,240-280,30.25,5.75,18-28,20-60,75,Twin,0,0,0
Sidewinder,240-280,30.25,7.5,18-28,20-60,65,Twin,0,0,0
-,PSE
X-Force Omen,358-366,33.625,5.5,26-30,60-70,70,Hybrid,0,0,0
X-Force Dream UF,348-356,33.625,6.5,27-31.5,50-70,70,Hybrid,0,0,0
X-Force SS UF,340-348,27.0,6.75,23.0-27.0,50-60,70,Hybrid,0,0,0
X-Force AXE Target,327-335,32.5,7.0,26.5-30.5,50-80,75,Hybrid,0,0,0
X-Force AXE 6,337-345,32.5,6.0,25.5-30.5,50-80,75,Hybrid,0,0,0
X-Force AXE 7,327-335,32.5,7.0,26.5-30.5,50-80,75,Hybrid,0,0,0
