*,2022 Shafts
=,MFG,MDL,SIZE,USE,OD,STKLEN,SPINE,GPI,PI,BPC,STDN
-,ABC
DeepImpact,500-FOC,BC,0.228,32,0.5,7.6,100,0,7
DeepImpact,400-FOC,BC,0.233,32,0.4,8.6,100,0,7
DeepImpact,350-FOC,BC,0.24,32,0.35,9.6,100,0,7
DeepImpact,300-FOC,BC,0.248,32,0.3,11,100,0,7
PS27,350-PB,TC,0.417,32,0.35,9.4,45,19,5
PS27,300-PB,TC,0.42,32,0.3,9.6,45,19,5
PS27,350-G-UNI,TC,0.417,32,0.35,9.4,45,23,5
PS27,300-G-UNI,TC,0.42,32,0.3,9.6,45,23,5
PS27,350-S-UNI,TC,0.417,32,0.35,9.4,45,22,5
PS27,300-S-UNI,TC,0.42,32,0.3,9.6,45,22,5
Challenger,UL-PB,TCd,0.35,32,0.5,6.2,35,16,5
Challenger,400-PB,TC,0.352,32,0.4,6.9,35,16,5
Challenger,350-PB,TC,0.354,32,0.35,7.4,35,16,5
Challenger,300-PB,TC,0.356,32,0.3,7.9,35,16,5
Challenger,250-PB,TC,0.358,32,0.25,8.6,35,16,5
Challenger,UL-S-UNI,TCd,0.35,32,0.5,6.2,35,16,13
Challenger,400-S-UNI,TC,0.345,32,0.4,6.9,35,16,13
Challenger,350-S-UNI,TC,0.35,32,0.35,7.4,35,16,13
Challenger,300-S-UNI,TC,0.355,32,0.3,7.9,35,16,13
Challenger,250-S-UNI,TC,0.359,32,0.25,8.6,35,16,13
Challenger,UL-G-UNI,TCd,0.35,32,0.5,6.2,35,23,7
Challenger,400-G-UNI,TC,0.345,32,0.4,6.9,35,23,7
Challenger,350-G-UNI,TC,0.35,32,0.35,7.4,35,23,7
Challenger,300-G-UNI,TC,0.355,32,0.3,7.9,35,23,7
Challenger,250-G-UNI,TC,0.359,32,0.25,8.6,35,23,7
Intrepid,1400,BC,0.208,32,1.4,4.8,0,0,6
Intrepid,1300,BC,0.209,32,1.3,4.9,0,0,6
Intrepid,1200,BC,0.211,32,1.2,5.1,0,0,6
Intrepid,1100,BC,0.209,32,1.1,4.8,0,0,6
Intrepid,1000,BC,0.212,32,1.0,5.1,0,0,6
Intrepid,900,BC,0.213,32,0.9,5.3,0,0,6
Intrepid,800,BC,0.218,32,0.8,6,0,0,6
Intrepid,700,BC,0.222,32,0.7,6.4,0,0,6
Intrepid,600,BC,0.226,32,0.6,7.1,0,0,6
Intrepid,500,BC,0.233,32,0.5,8.3,0,0,6
Revelation,800,BC,0.183,32,0.8,5.35,0,7,5
Revelation,750,BC,0.185,32,0.75,5.59,0,7,5
Revelation,700,BC,0.186,32,0.7,5.79,0,7,5
Revelation,650,BC,0.189,32,0.65,6,0,7,5
Revelation,600,BC,0.191,32,0.6,6.25,0,7,5
Revelation,550,BC,0.193,32,0.55,6.5,0,7,5
Revelation,500,BC,0.198,32,0.5,6.99,0,7,5
Revelation,450,BC,0.201,32,0.45,7.5,0,7,5
Revelation,400,BC,0.208,32,0.4,8.1,0,7,5
Revelation,350,BC,0.212,32,0.35,9,0,7,5
Revelation,300,BC,0.218,32,0.3,10.2,0,7,5
PS23,500-PB,TC,0.349,32,0.5,7.1,31,16,5
PS23,400-PB,TC,0.353,32,0.4,7.3,31,16,5
PS23,350-PB,TC,0.354,32,0.35,7.9,31,16,5
PS23,300-PB,TC,0.356,32,0.3,8.2,31,16,5
PS23,250-PB,TC,0.36,32,0.25,9,31,16,5
PS23,500-G-UNI,TC,0.349,32,0.5,7.1,31,19,7
PS23,400-G-UNI,TC,0.353,32,0.4,7.3,31,19,7
PS23,350-G-UNI,TC,0.354,32,0.35,7.9,31,19,7
PS23,300-G-UNI,TC,0.356,32,0.3,8.2,31,19,7
PS23,250-G-UNI,TC,0.36,32,0.25,9,31,19,7
PS23,500-S-UNI,TC,0.349,32,0.5,7.1,31,16,11
PS23,400-S-UNI,TC,0.353,32,0.4,7.3,31,16,11
PS23,350-S-UNI,TC,0.354,32,0.35,7.9,31,16,11
PS23,300-S-UNI,TC,0.356,32,0.3,8.2,31,16,11
PS23,250-S-UNI,TC,0.36,32,0.25,9,31,16,11
PS26,400-PB,TC,0.404,32,0.4,8.2,48,19,5
PS26,350-PB,TC,0.404,32,0.35,8.5,48,19,5
PS26,300-PB,TC,0.406,32,0.3,8.8,48,19,5
PS26,250-PB,TC,0.41,32,0.25,9.6,48,19,5
PS26,400-G-UNI,TC,0.404,32,0.4,8.2,48,21,7
PS26,350-G-UNI,TC,0.404,32,0.35,8.5,48,21,7
PS26,300-G-UNI,TC,0.406,32,0.3,8.8,48,21,7
PS26,250-G-UNI,TC,0.41,32,0.25,9.6,48,21,7
PS26,400-S-UNI,TC,0.404,32,0.4,8.2,48,20,10
PS26,350-S-UNI,TC,0.404,32,0.35,8.5,48,20,10
PS26,300-S-UNI,TC,0.406,32,0.3,8.8,48,20,10
PS26,250-S-UNI,TC,0.41,32,0.25,9.6,48,20,10
PS27,350-G-UNI,TC,0.417,32,0.35,9.4,0,23,7
PS27,300-G-UNI,TC,0.42,32,0.3,9.6,0,23,7
PS27,350-S-UNI,TC,0.417,32,0.35,9.4,0,22,10
PS27,300-S-UNI,TC,0.42,32,0.3,9.6,0,22,10
X-Impact,1200,BC,0.213,32,1.2,5.3,0,0,7
X-Impact,1100,BC,0.214,32,1.1,5.4,0,0,7
X-Impact,1000,BC,0.21,32,1,5.2,0,0,7
X-Impact,900,BC,0.209,32,0.9,5.1,0,0,7
X-Impact,800,BC,0.21,32,0.8,5.4,0,0,7
X-Impact,700,BC,0.215,32,0.7,5.9,0,0,7
X-Impact,600,BC,0.214,32,0.6,5.3,0,0,7
X-Impact,500,BC,0.214,32,0.5,5.8,0,0,7
X-Impact,400,BC,0.221,32,0.4,6.7,0,0,7
X-Impact,350,BC,0.228,32,0.35,7.4,0,0,7
X-Impact,300,BC,0.231,32,0.3,8.1,0,0,7
X-Impact,250,BC,0.24,32,0.25,9.5,0,0,7
X-Impact,200,BC,0.256,32,0.2,11,0,0,7
X-Impact,1200-PB,BC,0.213,32,1.2,5.3,0,0,5
X-Impact,1100-PB,BC,0.214,32,1.1,5.4,48,12,5
X-Impact,1000-PB,BC,0.21,32,1,5.2,48,12,5
X-Impact,900-PB,BC,0.209,32,0.9,5.1,48,12,5
X-Impact,800-PB,BC,0.21,32,0.8,5.4,48,12,5
X-Impact,700-PB,BC,0.215,32,0.7,5.9,48,12,5
X-Impact,600-PB,BC,0.214,32,0.6,5.3,48,12,5
X-Impact,500-PB,BC,0.214,32,0.5,5.8,48,12,5
X-Impact,400-PB,BC,0.221,32,0.4,6.7,46,12,5
X-Impact,350-PB,BC,0.228,32,0.35,7.4,44,12,5
X-Impact,300-PB,BC,0.231,32,0.3,8.1,40,12,5
X-Impact,250-PB,BC,0.24,32,0.25,9.5,42,12,5
X-Impact,200-PB,BC,0.256,32,0.2,11,0,0,5
X-Impact,1100-FOC,BC,0.214,32,1.1,5.4,80,0,7
X-Impact,1000-FOC,BC,0.21,32,1,5.2,80,0,7
X-Impact,900-FOC,BC,0.209,32,0.9,5.1,80,0,7
X-Impact,800-FOC,BC,0.21,32,0.8,5.4,80,0,7
X-Impact,700-FOC,BC,0.215,32,0.7,5.9,80,0,7
X-Impact,600-FOC,BC,0.214,32,0.6,5.3,80,0,7
X-Impact,500-FOC,BC,0.214,32,0.5,5.8,80,0,7
X-Impact,400-FOC,BC,0.221,32,0.4,6.7,80,0,7
X-Impact,350-FOC,BC,0.228,32,0.35,7.4,80,0,7
X-Impact,300-FOC,BC,0.231,32,0.3,8.1,80,0,7
X-Impact,250-FOC,BC,0.24,32,0.25,9.5,80,0,7
X-Impact,200-FOC,BC,0.258,32,0.2,11,80,0,7
Vintage,600,BC,0.293,34,0.6,7.9,14,0,11
Vintage,500,BC,0.297,34,0.5,8.5,14,0,11
Vintage,400,BC,0.301,34,0.4,9.2,14,0,11
Vintage,350,BC,0.303,34,0.35,9.8,14,0,11
Vintage,600-PB,BC,0.293,34,0.6,7.9,14,14,5
Vintage,500-PB,BC,0.297,34,0.5,8.5,14,14,5
Vintage,400-PB,BC,0.301,34,0.4,9.2,14,14,5
Vintage,350-PB,BC,0.303,34,0.35,9.8,14,14,5
Vintage,600-G-UNI,BC,0.293,34,0.6,7.9,14,8,7
Vintage,500-G-UNI,BC,0.297,34,0.5,8.5,14,8,7
Vintage,400-G-UNI,BC,0.301,34,0.4,9.2,14,8,7
Vintage,350-G-UNI,BC,0.303,34,0.35,9.8,14,8,7
Instinct,600,BC,0.231,34,0.6,7.9,100,0,7
Instinct,500,BC,0.236,34,0.5,8.8,100,0,7
Instinct,400,BC,0.24,34,0.4,9.4,100,0,7
Instinct,350,BC,0.248,34,0.35,10.6,100,0,7
Instinct,600-FOC,BC,0.231,34,0.6,7.9,80,0,7
Instinct,500-FOC,BC,0.236,34,0.5,8.8,80,0,7
Instinct,400-FOC,BC,0.24,34,0.4,9.4,80,0,7
Instinct,350-FOC,BC,0.248,34,0.35,10.6,80,0,7
Magnum,UL-S-UNI,TCd,0.412,31,0.5,6.9,45,26,11
Magnum,400-S-UNI,TCd,0.418,31,0.4,7.4,45,26,11
Magnum,350-S-UNI,TCd,0.415,31,0.35,7.4,45,26,11
Magnum,300-S-UNI,TCd,0.417,31,0.3,7.9,45,26,11
Magnum,250-S-UNI,TCd,0.419,31,0.25,8.2,45,26,11
Magnum,UL-G-UNI,TCd,0.412,31,0.5,6.9,45,19,11
Magnum,400-G-UNI,TCd,0.418,31,0.4,7.4,45,19,11
Magnum,350-G-UNI,TCd,0.415,31,0.35,7.4,45,19,11
Magnum,300-G-UNI,TCd,0.417,31,0.3,7.9,45,19,11
Magnum,250-G-UNI,TCd,0.419,31,0.25,8.2,45,19,11
Magnum,UL-PB,TCd,0.412,31,0.5,6.9,45,19,5
Magnum,400-PB,TCd,0.418,31,0.4,7.4,45,19,5
Magnum,350-PB,TCd,0.415,31,0.35,7.9,45,19,5
Magnum,300-PB,TCd,0.417,31,0.3,7.9,45,19,5
Magnum,250-PB,TCd,0.419,31,0.25,8.2,45,19,5
-,Blackhawk
CAA,500,BBd,0.256,32,0.5,8.2,18,4,12
CAA,450,BBd,0.266,32,0.44,8.3,22,5,12
CAA,400,BBd,0.277,32,0.39,8.8,9,6,12
CAA,350,BBd,0.289,32,0.34,9.6,11,7,12
CAA,300,BBd,0.299,33,0.3,9.7,14,8,12
Pro Black,500,BCd,0.284,30,0.5,6.3,12.3,11,12
Pro Black,400,BCd,0.289,31,0.4,7.4,12.3,11,12
Pro Black,300,BCd,0.3,31,0.3,8.5,12.3,11,12
Pro Camo,500,BCd,0.284,30,0.5,8.2,12.3,11,12
Pro Camo,400,BCd,0.289,31,0.4,8.6,12.3,11,12
Pro Camo,300,BCd,0.3,31,0.3,10.2,12.3,11,12
Hunter Black,500,BCd,0.284,30,0.5,6.3,12.3,11,12
Hunter Black,400,BCd,0.289,31,0.4,7.4,12.3,11,12
Hunter Black,300,BCd,0.3,31,0.3,8.5,12.3,11,12
Hunter Camo,500,BCd,0.284,30,0.5,8.2,12.3,11,12
Hunter Camo,400,BCd,0.289,31,0.4,8.6,12.3,11,12
Hunter Camo,300,BCd,0.3,31,0.3,10.2,12.3,11,12
Pro Black,2000,BCd,0.284,30,0.5,6.5,12.3,11,12
Pro Black,3000,BCd,0.289,31,0.4,7.3,12.3,11,12
Pro Black,4000,BCd,0.296,31,0.35,8.4,12.3,11,12
Pro Black,5000,BCd,0.3,31,0.3,9.2,12.3,11,12
Pro Whitetail,3000,BCd,0.302,31,0.4,9.1,12.3,11,12
Pro Whitetail,4000,BCd,0.309,31,0.35,10,12.3,11,12
Pro Whitetail,5000,BCd,0.311,31,0.3,10.7,12.3,11,12
Pro Camo,3000,BCd,0.302,31,0.4,9.1,12.3,11,12
Pro Camo,4000,BCd,0.309,31,0.35,10,12.3,11,12
Pro Camo,5000,BCd,0.311,31,0.3,10.7,12.3,11,12
Pro Wood,3000,BCd,0.302,31,0.4,9.1,12.3,11,12
Pro Wood,4000,BCd,0.309,31,0.35,10,12.3,11,12
Pro Wood,5000,BCd,0.311,31,0.3,10.7,12.3,11,12
Pro Advantage,3000,BCd,0.301,31,0.4,8.9,12.3,11,12
Pro Advantage,4000,BCd,0.307,31,0.35,9.9,12.3,11,12
Pro Advantage,5000,BCd,0.309,31,0.3,11,12.3,11,12
Pro Max1 Realtree,3000,BCd,0.301,31,0.4,8.9,12.3,11,12
Pro Max1 Realtree,4000,BCd,0.307,31,0.35,9.9,12.3,11,12
Pro Max1 Realtree,5000,BCd,0.309,31,0.3,11,12.3,11,12
Hunter Black,2000,HCd,0.285,30,0.5,6.7,12.3,11,12
Hunter Black,3000,HCd,0.291,31,0.4,7.2,12.3,11,12
Hunter Black,4000,HCd,0.295,31,0.35,8.4,12.3,11,12
Hunter Black,5000,HCd,0.3,31,0.3,9.2,12.3,11,12
Hunter Whitetail,3000,HCd,0.301,31,0.4,8.9,12.3,11,12
Hunter Whitetail,4000,HCd,0.307,31,0.35,9.9,12.3,11,12
Hunter Whitetail,5000,HCd,0.309,31,0.3,11,12.3,11,12
Hunter Advantage,3000,HCd,0.301,31,0.4,8.9,12.3,11,12
Hunter Advantage,4000,HCd,0.307,31,0.35,9.9,12.3,11,12
Hunter Advantage,5000,HCd,0.309,31,0.3,11,12.3,11,12
Hunter Max1 Realtree,3000,HCd,0.301,31,0.4,8.9,12.3,11,12
Hunter Max1 Realtree,4000,HCd,0.307,31,0.35,9.9,12.3,11,12
Hunter Max1 Realtree,5000,HCd,0.309,31,0.3,11,12.3,11,12
VaporPro Whitetail,3000,BCd,0.301,31,0.4,8.9,12.3,11,12
VaporPro Whitetail,4000,BCd,0.307,31,0.35,9.9,12.3,11,12
VaporPro Whitetail,5000,BCd,0.309,31,0.3,11,12.3,11,12
VaporHunter Whitetail,3000,HCd,0.301,31,0.4,8.9,12.3,11,12
VaporHunter Whitetail,4000,HCd,0.307,31,0.35,9.9,12.3,11,12
VaporHunter Whitetail,5000,HCd,0.309,31,0.3,11,12.3,11,12
Vapor Carbonwood,3000,HCd,0.301,31,0.4,8.9,12.3,11,12
Vapor Carbonwood,4000,HCd,0.307,31,0.35,9.9,12.3,11,12
Vapor Carbonwood,5000,HCd,0.309,31,0.3,11,12.3,11,12
Vapor CAA,500,BBd,0.258,32,0.5,8.9,17.4,9.3,12
Vapor CAA,450,BBd,0.27,32,0.45,9.2,21,10,12
Vapor CAA,400,BBd,0.282,32,0.4,9.5,13.2,10.5,12
Vapor CAA,350,BBd,0.291,32,0.35,10,11.2,13.6,12
Vapor CAA,300,BBd,0.303,32,0.3,10.5,12,16.6,12
23 Speed,4000,TCd,0.351,31,0.35,7.2,37,0,12
23 Speed,5000,TCd,0.354,31,0.3,8,37,0,12
Vapor Jet,3000,TCd,0.285,31,0.4,6.5,12.3,11,12
Vapor Jet,4000,TCd,0.288,31,0.35,6.9,12.3,11,12
Vapor Jet,5000,TCd,0.291,31,0.3,7.2,12.3,11,12
V-Maxx Black,3000,BCd,0.344,0,0.49,9.75,24,0,12
V-Maxx Black,4000,BCd,0.344,0,0.37,10,24,0,12
V-Maxx Black,5000,BCd,0.344,0,0.295,10.25,24,0,12
V-Maxx Camo,3000,HCd,0.344,0,0.5,10.55,24,0,12
V-Maxx Camo,4000,HCd,0.344,0,0.38,10.8,24,0,12
V-Maxx Camo,5000,HCd,0.344,0,0.305,11.05,24,0,12
V-Maxx Wood,3000,HCd,0.344,0,0.5,10.55,24,0,12
V-Maxx Wood,4000,HCd,0.344,0,0.38,10.8,24,0,12
V-Maxx Wood,5000,HCd,0.344,0,0.305,11.05,24,0,12
ACA Vapor Hunter,2000,HCd,0.287,32.5,0.66,6.7,12,0,12
ACA Vapor Hunter,3000,HCd,0.287,32.5,0.49,7.8,12,0,12
ACA Vapor Hunter,4000,HCd,0.287,32.5,0.37,8.4,12,0,12
ACA Vapor Hunter,5000,HCd,0.287,32.5,0.3,9.2,12,0,12
ACA Vapor HunterRT,3000,HCd,0.287,32.5,0.49,8.9,12,0,12
ACA Vapor HunterRT,4000,HCd,0.287,32.5,0.37,9.9,12,0,12
ACA Vapor HunterRT,5000,HCd,0.287,32.5,0.3,10,12,0,12
ACA Vapor Black Pro,2000,TCd,0.287,32.5,0.65,6.2,12,0,12
ACA Vapor Black Pro,3000,TCd,0.287,32.5,0.48,7.9,12,0,12
ACA Vapor Black Pro,4000,TCd,0.287,32.5,0.36,8.9,12,0,12
ACA Vapor Black Pro,5000,TCd,0.287,32.5,0.29,9.2,12,0,12
ACA Vapor Camo,2000,HCd,0.287,32.5,0.66,7,12,0,12
ACA Vapor Camo,3000,HCd,0.287,32.5,0.49,8.7,12,0,12
ACA Vapor Camo,4000,HCd,0.287,32.5,0.37,9.7,12,0,12
ACA Vapor Camo,5000,HCd,0.287,32.5,0.3,10,12,0,12
ACA Vapor Wood,2000,HCd,0.287,32.5,0.66,7,12,0,12
ACA Vapor Wood,3000,HCd,0.287,32.5,0.49,8.7,12,0,12
ACA Vapor Wood,4000,HCd,0.287,32.5,0.37,9.7,12,0,12
ACA Vapor Wood,5000,HCd,0.287,32.5,0.3,10,12,0,12
Vapor CAA,3280,TBd,0.255,31.5,0.505,8.11,18,4,12
Vapor CAA,3390,BBd,0.265,31.5,0.445,8.58,22,5,12
Vapor CAA,3490,BBd,0.276,32,0.395,8.83,9,6,12
Vapor CAA,3600,BBd,0.287,32.5,0.345,9.45,11,7,12
Vapor CAA,3710,BBd,0.298,33,0.305,9.92,14,8,12
-,BloodSport
BloodHunter,500,BC,0.285,31,0.5,6.5,12,0,12
BloodHunter,400,BC,0.291,31,0.4,7.4,12,0,12
BloodHunter,350,BC,0.293,31,0.35,7.9,12,0,12
BloodHunter,300,BC,0.298,31,0.3,9.1,12,0,12
Prosecutor,500,HC,0.254,30.5,0.5,6.9,0,0,9
Prosecutor,400,HC,0.263,30.5,0.4,8.3,0,0,9
Prosecutor,350,HC,0.266,30.5,0.35,8.7,0,0,9
Prosecutor,300,HC,0.273,30.5,0.3,9.8,0,0,9
Hunter Extreme,500,HC,0.285,31,0.5,6.5,12,0,12
Hunter Extreme,400,HC,0.291,31,0.4,7.4,12,0,12
Hunter Extreme,350,HC,0.293,31,0.35,7.9,12,0,12
Punisher,500,BC,0.285,31,0.5,6.5,12,0,12
Punisher,400,BC,0.291,31,0.4,7.4,12,0,12
Punisher,350,BC,0.293,31,0.35,7.9,12,0,12
Punisher,300,BC,0.298,31,0.3,9.1,12,0,12
Timberwolf,500,BC,0.285,31,0.5,8.2,12,0,12
Timberwolf,400,BC,0.291,31,0.4,9.1,12,0,12
Timberwolf,350,BC,0.293,31,0.35,10.2,12,0,12
Judgement,500,TC,0.285,31,0.5,6.5,12,0,12
Judgement,400,TC,0.291,31,0.4,7.4,12,0,12
Judgement,350,TC,0.293,31,0.35,7.9,12,0,12
Judgement,300,TC,0.298,31,0.3,9.1,12,0,12
Onyx,500,BC,0.231,30.5,0.5,8.2,0,0,7
Onyx,400,BC,0.238,30.5,0.4,9.1,0,0,7
Onyx,350,BC,0.245,30.5,0.35,10.2,0,0,7
Onyx,300,BC,0.255,30.5,0.3,11.7,0,0,7
Evidence,500,TC,0.231,30.5,0.5,8.2,0,0,7
Evidence,400,TC,0.238,30.5,0.4,9.1,0,0,7
Evidence,350,TC,0.245,30.5,0.35,10.2,0,0,7
Evidence,300,TC,0.255,30.5,0.3,11.7,0,0,7
Apocalypse,500,HC,0.285,31,0.5,6.5,12,0,12
Athena,500,HC,0.285,31,0.5,6.5,12,0,12
Justice,500,TC,0.254,30.5,0.5,6.9,0,0,9
Justice,400,TC,0.263,30.5,0.4,8.3,0,0,9
Justice,350,TC,0.266,30.5,0.35,8.7,0,0,9
Justice,300,TC,0.273,30.5,0.3,9.8,0,0,9
Hunter,500,HCd,0.285,31,0.5,6.5,12,0,12
Hunter,400,HCd,0.291,31,0.4,7.4,12,0,12
Hunter,350,HCd,0.293,31,0.35,7.9,12,0,12
Hunter,300,HCd,0.298,31,0.3,9.1,12,0,12
Impact,500,BCd,0.231,30.5,0.5,8.2,0,0,12
Impact,400,BCd,0.238,30.5,0.4,9.1,0,0,12
Impact,350,BCd,0.245,30.5,0.35,10.2,0,0,12
Impact,300,BCd,0.255,30.5,0.3,11.7,0,0,12
Killer,500,BCd,0.285,31,0.5,6.5,12,0,12
Killer,400,BCd,0.291,31,0.4,7.4,12,0,12
Killer,350,BCd,0.293,31,0.35,7.9,12,0,12
BS One,1000,TCd,0.209,30.5,1,5.1,0,0,7
BS One,900,TCd,0.211,30.5,0.9,5.3,0,0,7
BS One,800,TCd,0.215,30.5,0.8,6.1,0,0,7
BS One,700,TCd,0.22,30.5,0.7,6.5,0,0,7
BS One,600,TCd,0.223,30.5,0.6,7.1,0,0,7
BS One,500,TCd,0.231,30.5,0.5,8.2,0,0,7
BS One,400,TCd,0.238,30.5,0.4,9.1,0,0,7
BS One,350,TCd,0.245,30.5,0.35,10.2,0,0,7
BS One,300,TCd,0.255,30.5,0.3,11.7,0,0,7
BS Two,500,BCd,0.285,31,0.5,6.5,12,0,12
BS Two,400,BCd,0.291,31,0.4,7.4,12,0,12
BS Two,350,BCd,0.293,31,0.35,7.9,12,0,12
BS Two,300,BCd,0.298,31,0.3,9.1,12,0,12
BS Three,500-PB,TCd,0.353,31,0.5,7.7,48,18.5,5
BS Three,400-PB,TCd,0.354,31,0.4,8,48,18.5,5
BS Three,350-PB,TCd,0.355,31,0.35,8.3,48,18.5,5
BS Four,400-PB,TCd,0.419,31,0.4,7.9,0,19.5,5
BS Four,350-PB,TCd,0.419,31,0.35,8.2,0,19.5,5
-,Browning
Bullet,30/50,BCd,0.291,0,0.5,7.4,11,7,12
Bullet,55/70,BCd,0.295,0,0.391,9.6,11,7,12
-,CAE
Phantom,Pro4560,TCd,0.288,31.5,0.44,7.175,11,7,12
Phantom,Pro6075,TCd,0.298,33,0.38,7.82,11,7,12
Phantom,Hunter4560,HCd,0.288,31.5,0.44,7.175,11,7,12
Phantom,Hunter6075,HCd,0.298,33,0.38,7.82,11,7,12
Phantom,Firehawk 45/60,HCd,0.288,31.5,0.44,7.175,11,7,12
Phantom,Firehawk 60/75,HCd,0.298,33,0.38,7.82,11,7,12
-,Burt Coyote
Lumen-Arrow003,45/60,HCd,0.288,31,0.4,8.1,14.5,0,12
Lumen-Arrow003,60/75,HCd,0.291,31,0.35,8.8,14.5,0,12
Lumen-Arrow003,75/90,HCd,0.295,31,0.3,9.9,14.5,0,12
-,Cabelas
Stalker Extreme,Junior,BC,0.29,30,0.55,7.3,21,0,12
Stalker Extreme,45/60,BC,0.286,30.5,0.46,7.3,21,0,12
Stalker Extreme,55/70,BC,0.29,31,0.39,8.4,21,0,12
Stalker Extreme,65/80,BC,0.294,31.5,0.32,9.3,21,0,12
Carbon Hunter,55/70,HC,0.256,31,0.38,8.4,21,0,9
Carbon Hunter,65/80,HC,0.257,32,0.315,9.3,21,0,9
Predatech,250,BC,0.295,32.5,0.405,8.7,11,3.8,12
Predatech,350,BC,0.299,32.5,0.345,9.5,11,4,12
Stalker Extreme,55/70 Pre2019,BCd,0.29,31.5,0.39,7.9,21,0,12
Stalker Extreme,65/80 Pre2019,BCd,0.294,32,0.32,8.7,21,0,12
Carbon Hunter,55/70 Pre2019,HCd,0.292,31,0.38,8.4,21,0,12
Carbon Hunter,65/80 Pre2019,HCd,0.297,31.5,0.315,9.3,21,0,12
Carbon Hunter,55/70 Pre2012,HCd,0.292,31,0.38,8.7,21,0,12
Carbon Hunter,65/80 Pre2012,HCd,0.297,31.5,0.315,10,21,0,12
Stalker Extreme,55/70 Pre2012,HCd,0.29,31.5,0.39,8.4,21,0,12
Stalker Extreme,65/80 Pre2012,HCd,0.294,32,0.32,9.3,21,0,12
Carbon SST,220,HCd,0.22,31,0.51,8.9,35,0,12
Carbon SST,230,HCd,0.23,31,0.41,9.8,32,0,12
Carbon SST,240,HCd,0.24,31,0.31,10.6,29,0,12
Outfitter,45/60,HCd,0.282,0,0.56,12.8,13,0,12
Outfitter,60/75,HCd,0.287,0,0.4,13.4,13,0,12
-,Carbon Core
Stalker,600,BC,0.28,32,0.6,5.5,45,0,12
Stalker,500,BC,0.285,32,0.5,6.5,45,0,12
Stalker,400,BC,0.292,32,0.4,7.5,45,0,12
Stalker,350,BC,0.294,32,0.35,8,45,0,12
Stalker,300,BC,0.297,32,0.3,9.2,45,0,12
Stalker,250,BC,0.302,32,0.25,10.1,45,0,12
Stalker,600-PB,BC,0.28,32,0.6,5.5,45,11,5
Stalker,500-PB,BC,0.285,32,0.5,6.5,45,11,5
Stalker,400-PB,BC,0.292,32,0.4,7.5,45,11,5
Stalker,350-PB,BC,0.294,32,0.35,8,45,11,5
Stalker,300-PB,BC,0.297,32,0.3,9.2,45,11,5
Stalker,250-PB,BC,0.302,32,0.25,10.1,45,11,5
BlackBird,490,BC,0.228,32,0.49,7.7,100,0,12
BlackBird,400,BC,0.235,32,0.4,8.6,100,0,12
BlackBird,350,BC,0.24,32,0.35,9.5,100,0,12
BlackBird,490-PB,BC,0.228,32,0.49,7.7,100,11,5
BlackBird,400-PB,BC,0.235,32,0.4,8.6,100,11,5
BlackBird,350-PB,BC,0.24,32,0.35,9.5,100,11,5
Anarchy,500,HC,0.29,32,0.5,8.5,45,0,12
Anarchy,400,HC,0.297,32,0.4,9.4,45,0,12
Anarchy,350,HC,0.3,32,0.35,10.2,45,0,12
Anarchy,300,HC,0.305,32,0.3,11,45,0,12
Anarchy,500-PB,HC,0.29,32,0.5,8.5,45,0,5
Anarchy,400-PB,HC,0.297,32,0.4,9.4,45,0,5
Anarchy,350-PB,HC,0.3,32,0.35,10.2,45,0,5
Anarchy,300-PB,HC,0.305,32,0.3,11,45,0,5
Nitro,250,BC,0.265,32,0.25,13,100,0,7
Nitro,250-PB,BC,0.265,32,0.25,13,100,11,5
-,Carbon Express
- https://www.feradyne.com/
- target
- �� 0.0025 �� 1.0gr
Tank 27,250-S-UNI,TC,0.42,32.5,0.25,9.9,0,33,9.9
Tank 25,400-PB,TC,0.382,32.5,0.4,7.1,37,17.6,5
Tank 25,400-S-UNI,TC,0.382,32.5,0.4,7.1,37,25,9.9
Tank 23D,500-PB,TC,0.352,32.5,0.5,6.8,0,17.6,3.4
Tank 23D,400-PB,TC,0.355,32.5,0.4,7.4,0,17.6,3.4
Tank 23D,350-PB,TC,0.357,32.5,0.35,7.9,0,17.6,3.4
Tank 23D,500-S-UNI,TC,0.352,32.5,0.5,6.8,0,16,9.9
Tank 23D,400-S-UNI,TC,0.355,32.5,0.4,7.4,0,16,9.9
Tank 23D,350-S-UNI,TC,0.357,32.5,0.35,7.9,0,16,9.9
Tank 23D,500-G-UNI,TC,0.352,32.5,0.5,6.8,0,16,7
Tank 23D,400-G-UNI,TC,0.355,32.5,0.4,7.4,0,16,7
Tank 23D,350-G-UNI,TC,0.357,32.5,0.35,7.9,0,16,7
- ��0.0025 ��1.0gr
X-Jammer,27-Pro,TC,0.414,32.5,0.29,7.1,0,32.4,3.4
X-Jammer,27-Pro-BC,TC,0.414,32.5,0.29,7.1,5.6,32.4,3.4
X-Jammer,27-Pro-PB,TC,0.414,32.5,0.29,7.1,0,32.4,3.4
X-Jammer,27-Pro-NB,TC,0.414,32.5,0.29,7.1,0,33,9.9
LineJammer,Pro-PB,TC,0.381,32.5,0.361,7.1,37,17.6,5
LineJammer,Pro-PB,TC,0.381,32.5,0.361,7.1,0,17.6,5
LineJammer,Pro-BC,TC,0.381,32.5,0.361,7.1,0,22.6,5
LineJammer,Pro-NB,TC,0.381,32.5,0.361,7.1,0,25,9.9
- ��0.0025 ��1.0gr
