*,2008 Bows
=,MFG,MDL,IBO,A2A,BH,DL,DW,PLO,CAM,STR,CBL,CTL
-,Alpine
Guardian Speed,317-325,33.75,7.15,25-30.5,40-80,65-80,Binary2,0,0,0
82nd Speed,342-350,36.5,6.15,26.5-30.5,40-70,65-80,Binary2,0,0,0
82nd Smooth,330-338,36.5,6.15,26.5-30.5,40-70,65-80,Binary2,0,0,0
101st Speed,332-340,36.25,7.25,27.5-31.5,40-70,65-80,Binary2,0,0,0
101st Smooth,320-328,36.25,7.25,27.5-31.5,40-70,65-80,Binary2,0,0,0
Constitution Speed,312-320,41,8.25,27-30.5,40-70,65-80,Binary2,0,0,0
Equalizer Speed,300-340,33.25,7.25,24-27.5,20-60,65-80,Binary1,0,0,0
Alligence Speed,327-335,33.25,7.25,26.5-30.5,50-70,65-80,Binary2,0,0,0
Alligence Smooth,317-325,33.25,7.25,26.5-30.5,50-70,65-80,Binary1,0,0,0
TomKat Speed,307-315,31.75,8.5,27.0-31.0,40-70,65-80,Binary2,0,0,0
TomKat Smooth,299-307,31.75,8.5,27.0-31.0,40-70,65-80,Binary1,0,0,0
-,BowZone
Z-3,310,38.0,7.75,27-31,60-70,75,Twin,0,0,0
-,Browning
Grand Illusion MF,322-330,35.125,7.0,25-30,50-70,60/70,Hybrid,0,0,0
Illusion TC,318-326,33.5,6.5,25-30,50-70,65/80,Single,0,0,0
Mirage TC,307-315,29.75,7.5,25-30,50-70,65/80,Single,0,0,0
Myst MT,305-313,31.875,7.875,25-30,50-70,65/80,Single,0,0,0
Strata,296-304,31.5,7.44,25-30,50-70,65/80,Single,0,0,0
Rage MT,295-305,33.25,7.625,25-30,40-70,65/80,Single,0,0,0
MC Eclipse LT,259-315,28.75,7.25,18-27,30-50,70,Single,0,0,0
MC Adrenaline HX,259-300,31.0,7.125,18-28,30-50,65,Twin,0,0,0
MC Midas 3,270-340,30.5,6.25,18-27,20-40,70,Twin,0,0,0
Discovery,260-300,32.0,6.5,18-30,20-29,0,Twin,0,0,0
-,Cabelas
Pursuer XP,302,32.5,7.75,28-30,60-70,80,Single,0,0,0
Interceptor XP,310,32.5,7.65,28-30,60-70,80,Single,0,0,0
-,C.P.Oneida Eagle
Osprey SS,290,43.0,6.5,26-28,25-55,55-80,Hybrid,0,0,0
Osprey S,295,43.5,6.75,27-30,25-55,55-80,Hybrid,0,0,0
Osprey MLF,300,43.75,7.25,27-30,25-55,55-80,Hybrid,0,0,0
Osprey M,305,44.0,8.0,28-32.5,25-55,55-80,Hybrid,0,0,0
Hawk,265,40.0,6.25,22-25.5,25-45,55-75,Hybrid,0,0,0
Black Eagle2 SS,290,43.0,6.25,25-28,35-55,50-80,Hybrid,0,0,0
Black Eagle2 S,295,44.5,6.5,27-30,35-55,50-80,Hybrid,0,0,0
Black Eagle2 MLF,300,44.5,7.25,27-30,35-55,50-80,Hybrid,0,0,0
Black Eagle2 M,305,45.0,7.5,28-31.5,55-70,50-80,Hybrid,0,0,0
Black Eagle2 L,300,46.0,8.0,32-34,55-70,50-80,Hybrid,0,0,0
Talon SS,290,43.0,6.5,25-28,25-45,55-75,Hybrid,0,0,0
Talon S,295,43.25,6.75,27-30,25-45,55-75,Hybrid,0,0,0
Talon MLF,300,43.5,7.25,27-30,35-55,55-75,Hybrid,0,0,0
Talon M,305,44.0,8.0,28-32,35-55,55-75,Hybrid,0,0,0
-,Concept
Orion,312-316,36.0,8.0,23-30,30-70,80-99,Single,0,0,0
Alpha,298-304,36.0,7.25,24-31,30-70,80-99,Single,0,0,0
Mini29,312-315,28.5,8.0,23-30,30-70,80-99,Single,0,0,0
FITA 43,302-306,43.0,8.0,25-31,30-70,55/65/75,Twin,0,0,0
FITA 45,300-304,45.0,8.5,27-32,30-70,55/65/75,Twin,0,0,0
C32,310-312,31.0,7.0,24-31,30-70,65/80/99,Single,0,0,0
C99,312-314,36.0,7.75,24-31,40-70,80/99,Single,0,0,0
P50,313-315,33.0,7.25,24-31,40-70,80/99,Single,0,0,0
Stelth,323-327,36.0,6.25,26-31,40-70,65/80,Twin,0,0,0
U2 32,318-322,30.00,6.25,23-30,30-70,80-99,Twin,0,0,0
-,Darton
G2 Pro2000,320,34.5,7.25,26-31,50-70,80,Hybrid,0,0,0
G2 Pro3000,333,34.5,6.25,25-30,50-70,80,Hybrid,0,0,0
G2 Pro4000,308,37.5,7.75,26-32,50-70,80,Hybrid,0,0,0
G2 Pro5000,292,39.5,8.75,28.5-33.5,40-70,80,Hybrid,0,0,0
AS100,319,27.75,6.75,24-29.5,50-70,80,Hybrid,0,0,0
Marauder,300,32.0,7.625,26-30,50-70,80,Hybrid,0,0,0
AS300,326,31.375,7.0,25-30,50-70,80,Hybrid,0,0,0
AS400,320,34.5,7.25,26-31,50-70,80,Hybrid,0,0,0
Vapor,304,35.0,7.5,26-30,50-70,80,Hybrid,0,0,0
Storm,290,33.5,7.25,27-30,50-70,75,Single,0,0,0
Ranger I,170,32.0,6.875,17-25,15-30,40,Single,0,0,0
Ranger II,180,32.0,6.875,17-28,15-45,40-75,Single,0,0,0
Ranger III,185,32.0,6.875,17-28,15-45,40-75,Single,0,0,0
-,Diamond
Marquis,316-324,34.5,7.0,26-30,40-70,65-75,Single,0,0,0
Nitrous,318,35.0,7.0,26-30,40-70,65-80,Single,0,0,0
Black Ice,310-318,32.0,7.5,26-30,40-70,65-80,Single,0,0,0
Liberty,305-313,33.2,7.625,25-30,40-70,65-80,Single,0,0,0
Justice,303-311,32.2,7.0,26-31,30-70,65-80,Single,0,0,0
Rock,310-318,31.5,7.0,25-30,50-70,65-80,Single,0,0,0
Edge,298-318,32.375,6.75,18-28,20-50,75,Twin,0,0,0
Cutter,278-298,32.375,6.75,18-28,20-29,75,Twin,0,0,0
-,Elite
Z28,336,32.5,8.0,27.0-30.0,60-80,80,Binary2,0,0,0
GT50O,346,34.875,7.125,27.0-30.0,60-90,80,Binary2,0,0,0
EXL,320,37.0,8.5,26.0-32.0,40-80,60-80,Binary2,0,0,0
GTO,340-350,33.125,7.0,26.0-30.0,50-90,80,Binary2,0,0,0
Aigil,318-328,32.75,7.5,27.0-30.0,60-70,65-80,Single,0,0,0
Fire,306-336,32.25,7.0,24.0-28.0,40-60,80,Binary1,0,0,0
Xtreme XL ,320-330,36.0,8.0,28.0-32.0,40-80,60-80,Binary2,0,0,0
Xtreme XL-FC ,320-330,36.0,8.0,26.5-30.0,60-100,60-80,Binary2,0,0,0
Synergy XT,330-340,33.0,7.0,26.0-30.0,60-100,65-80,Binary2,0,0,0
-,Evotek
Impact31,309-323,31.0,7.375,24.0-29.0,40-70,80,Single,0,0,0
Stalker34,315-318,34.0,7.375,25.0-30.0,50-70,80,Single,0,0,0
Evolution37,300-310,37.0,7.375,26.0-31.0,50-70,80,Single,0,0,0
American Hunter,308-312,32.0,7.675,26.0-31.0,40-70,80,Single,0,0,0
Trident,260,30.0,7.625,20-30,20.0-40.0,50,Single,0,0,0
Ridgeline,255,30.0,6.875,23.0-28.0,20-30,70,Single,0,0,0
LiL Hunter,250,30.0,6.875,23.0-28.0,20-30,70,Single,0,0,0
-,Forge
Ambush,300,29.0,8.0,27-30,40-70,80,Single,0,0,0
SRX32,297,32.0,7.25,27-30,40-70,80,Single,0,0,0
SRX34,297,34.0,7.25,28-31,40-70,80,Single,0,0,0
Woodsman,305,30.0,7.25,25-29.75,45-75,80,Single,0,0,0
Nimrod,270,28.0,7.0,21.5-26.5,25-55,80,Single,0,0,0
Smoke,315,34.0,7.5,27-30.5,40-70,80,Single,0,0,0
LiL Smoke,301,32.0,7.5,26-30,40-70,80,Single,0,0,0
CW33,305,32.0,8.0,26-30.5,40-70,80,Single,0,0,0
F2,311,38.0,7.5,25-31.5,40-70,80,Single,0,0,0
F2 XL,301,40.0,8.25,26-32.0,45-65,80,Single,0,0,0
AmbushR,301,29.0,8.0,27-30,40-70,80,Single,0,0,0
-,G5 Outdoors
QS 31,305,31.0,7.75,26.0-30.0,40-80,80,Single,0,0,0
QS 33,305,33.0,7.75,26.0-30.0,50-80,80,Single,0,0,0
-,Gander Mountain
TekHunter Elite,315,33.0,7.25,27.0-30.5,50-70,75,Single,0,0,0
-,Genesis
Original,250,35.5,7.625,18.5-30,10-20,0,Single,0,0,0
Pro,255,35.5,7.625,18.5-30,15-25,0,Single,0,0,0
Mini,255,29.125,6.125,14-25,6-12,0,Single,0,0,0
-,HCA
Supreme Pro Large,326-331,37.25,7.625,29-32,50-80,55-80,Binary2,0,0,0
Supreme Pro Mini,321-326,37.25,7.625,26.5-28.5,50-80,55-80,Binary1,0,0,0
Speed Force Large,347-352,33.0,7.0,27-30,50-80,55-80,Binary2,0,0,0
Speed Force Mini,342-347,33.0,7.0,25-27,50-80,55-80,Binary2,0,0,0
Iron Mace Trinary,330-340,33.5,7.25,27-30,50-70,55-80,Binary2,0,0,0
Stilletto 380,320-330,31.5,7.5,27-30,50-70,60-85,Binary2,0,0,0
Sidewinder Pro Small,308-318,32.25,7.675,26-28.5,50-70,75,Binary1,0,0,0
Sidewinder Pro Large,308-318,32.25,7.675,27.5-30,50-70,75,Binary1,0,0,0
Katana Pro Small,305-315,30.25,7.25,26-28.5,50-70,75,Binary1,0,0,0
Katana Pro Large,305-315,30.25,7.25,27.5-30,50-70,75,Binary1,0,0,0
-,Hickory Creek
HD24 One,270,24.0,11.5,25-31,55-75,75,Single,0,0,0
HD24 HE,270,24.0,11.5,25-31,55-75,75,Twin,0,0,0
-,HiTec Archery
GyroTec,312,32.0,8.0,25-31,45-75,65,Twin,0,0,0
Hunter,315,37.5,6.0,25-31,30-70,72,Twin,0,0,0
Lite,305,35.0,6.25,25-31,45-65,72,Twin,0,0,0
UltraLite,280-300,35.0,6.25,25-28,20-50,72,Twin,0,0,0
-,HoytUSA
Katera,330,33.0,6.0,24-30,40-80,65/75,Hybrid,0,0,0
Katera XL Z3,320,36.0,7.5,25.5-31.5,40-80,65/75,Hybrid,0,0,0
Katera XL Plus,305,36.0,7.5,23.5-32.5,40-80,65/75,Hybrid,0,0,0
ProElite XT2000 Plus,300,37.75,8.125,24.5-33,40-70,65/75,Hybrid,0,0,0
ProElite XT3000 Plus,295,41.375,8.625,26-34.5,40-70,65/75,Hybrid,0,0,0
ProElite XT3500 Plus,283,42.75,9.25,27-34.5,40-70,65/75,Hybrid,0,0,0
ProElite XT2000 C2,305,37.5,8.0,26-33.5,40-70,65,Hybrid,0,0,0
ProElite XT3000 C2,300,40.25,8.75,27-33.0,40-70,65,Hybrid,0,0,0
ProElite XT3500 C2,290,42.0,9.25,28.5-34.0,40-70,65,Hybrid,0,0,0
UltraElite XT2000 Plus,306,37.75,7.25,23.5-32.0,40-80,65/75,Hybrid,0,0,0
UltraElite XT3000 Plus,305,41.375,7.375,25-33.5,40-80,65/75,Hybrid,0,0,0
UltraElite XT3500 Plus,298,42.75,8.0,28-34.5,40-80,65/75,Hybrid,0,0,0
UltraElite XT2000 C2,316,37.5,7.0,24.5-32,40-80,65,Hybrid,0,0,0
UltraElite XT3000 C2,312,40.5,7.375,26-33.5,40-80,65,Hybrid,0,0,0
UltraElite XT3500 C2,305,42.0,8.125,27-34.5,40-80,65,Hybrid,0,0,0
Seven 37 Plus,313,37.0,7.25,24-32.5,40-80,65/75,Hybrid,0,0,0
Vantage X7 Plus,305,41.0,7.25,25-33.5,40-80,65/75,Hybrid,0,0,0
Vantage X8 Plus,300,41.0,8.0,25.5-34,40-80,65/75,Hybrid,0,0,0
Montega Cam5,280,44.25,9.25,27.5-33,40-70,75,Hybrid,0,0,0
Montega AccuWheel,270,44.25,9.25,26.5-34,40-70,65,Hybrid,0,0,0
38Pro XT1000 Plus,305,38.5,7.75,25-33.5,40-80,65/75,Hybrid,0,0,0
Vectrix Plus Z3,320,33.0,7.0,25-31,40-80,65/80,Hybrid,0,0,0
Avenger,309,32.0,7.0,22.0-30.5,40-80,65/75,Hybrid,0,0,0
Kobalt,270-290,28.0,7.0,21.5-28,20-60,65/75,Hybrid,0,0,0
Trykon Sport,265-280,29.5,6.5,23.5-28.5,20-50,65/80,Hybrid,0,0,0
Trykon JR,255-285,29.5,6.5,17-25,20-50,65/80,Hybrid,0,0,0
-,Horton
Vista,305,34.0,8.25,25-33,40-70,60-75,Hybrid,0,0,0
Encore,310,33.0,7.50,25-33,40-70,60-75,Hybrid,0,0,0
Ascent,315,30.0,7.00,23-31,40-70,60-75,Hybrid,0,0,0
System,295,41.0,8.50,28-36,40-70,60-75,Hybrid,0,0,0
Edge,300,34.0,7.50,24-32,40-70,60-75,Hybrid,0,0,0
-,Jennings
CK31R,305,31.0,8.0,28-30,50-70,65/75,Single,0,0,0
CK34R,305,34.0,7.75,28-30,50-70,65/75,Single,0,0,0
Reliant,302,34.0,8.0,26-30,50-70,65/75,Single,0,0,0
Strike,305,31.5,7.625,26-30,50-70,65/75,Single,0,0,0
-,Kodiak
Mini Max,305-315,30.0,7.25,28-31,50-70,65/80,Single,0,0,0
Titan 32,318-324,32.0,8.25,28-31,50-70,65/80,Single,0,0,0
Kinetic 34,310-316,32.0,8.25,28-31,50-70,65/80,Single,0,0,0
Bow Logic 32,290,32.0,8.25,28-31,50-70,65/80,Single,0,0,0
Bow Logic 34,303,34.0,6.875,27-30,50-70,65/80,Single,0,0,0
Bow Logic 36,290,36.0,7.25,28-31.5,50-70,65/80,Single,0,0,0
-,Lakota
Big Foot,315,42.0,7.0,30-32,50-70,70/80,Twin,0,0,0
Bison,320,35.0,6.5,29-31,50-75,70,Twin,0,0,0
Eagle Wings,330 ,38.0,6.75,29-31,50-75,70,Twin,0,0,0
Oglala,318,35.0,7.75,29-31,50-75,70,Twin,0,0,0
Thunder,315,32.0,6.0,28-30,50-75,65,Twin,0,0,0
-,Liberty Archery
Liberty1,308,20.5,7.0,26.25-32.0,40-80,85,Twin,0,0,0
-,LimbSaver
DeadZone DZ-32,320-330,32.0,7.25,26.0-30.0,40-70,85,Hybrid,0,0,0
-,Martin
FireCat Pro-X,335-345,33.0,7.0,26-30,50-70,80,Hybrid,0,0,0
FireCat,335-345,33.0,7.0,26-30,50-70,80,Hybrid,0,0,0
Slayer Extreme C.A.T.,350,36.0,6.25,27-31,50-70,80,Hybrid,0,0,0
S4 Septer,305,43.0,8.0,27-32,50-70,65/80,Twin,0,0,0
S4 SepterMag Furious,315,37.3125,7.0,24.5-29.5,50-70,65/80,Twin,0,0,0
S4 SepterMag Nitrous,320,37.25,7.0,24.5-29.5,50-70,65/80,Twin,0,0,0
MOAB,315-320,33.0,7.0,25-30,40-70,65/80,Single,0,0,0
Mystic,315-320,40.0,7.25,24-32.5,50-70,65,Twin,0,0,0
Bengal,315-320,32.0,7.0,25-30,50-70,65/80,Single,0,0,0
Cheetah,305-310,30.5,7.0,24-29,50-70,65/80,Single,0,0,0
Saber,310,32.0,7.5,25-30,50-70,65/80,Single,0,0,0
Leopard,280-325,30.0,6.5,21-26,40-60,65/80,Single,0,0,0
-,Mathews
Drenalin,320,33.0,7.0,25-30,40-70,65/80,Single,0,0,0
Drenalin LD,318,37.0,7.0,26-31.5,40-70,65/80,Single,0,0,0
DXT,322,29.75,7.0,24-30,40-70,80,Single,0,0,0
S2,318,33.0,7.0,25-30,40-70,65/80,Single,0,0,0
Conquest4 MaxCam,310,41.0,7.0,28-32,40-70,65/80,Single,0,0,0
Conquest4 MiniMaxCam,290,41.0,7.0,24-29,40-70,65,Single,0,0,0
Conquest4 SuperSoftCam,285,41.0,7.0,28-32,40-70,60,Single,0,0,0
Conquest3 MaxCam,310,41.0,7.0,28-32,40-70,65/80,Single,0,0,0
Conquest3 MiniMaxCam,290,41.0,7.0,24-29,40-70,65,Single,0,0,0
Conquest3 SuperSoftCam,285,41.0,7.0,28-32,40-70,60,Single,0,0,0
Conquest Apex,310,42.25,8.0,25-32,40-70,65,Single,0,0,0
Conquest Apex 7,320,38.0,7.0,23-30.5,40-80,65,Single,0,0,0
Switchback,318,33.0,7.0,26-30,40-70,65/80,Single,0,0,0
Switchback XT,315,31.0,7.5,25-30,40-70,65/80,Single,0,0,0
Switchback LD,295,33.0,9.0,27-32,40-70,65/80,Single,0,0,0
Ignition,278,31.375,6.5,19-26,20-50,65,Single,0,0,0
Prestige,332,35.5,6.0,22-29,40-70,65,Single,0,0,0
FX2,308,34.0,7.5,27-31,40-70,65/80,Single,0,0,0
Classic,310,36.0,7.0,27-31,40-70,65/80,Single,0,0,0
Black Max2,330,36.0,5.5,25-30,40-70,60/80,Single,0,0,0
Mustang,280,31.75,5.75,19-26,20-50,70,Single,0,0,0
-,Mission
X3,310,33.0,7.0,25-30,40-70,75,Single,0,0,0
X4,310,33.0,7.0,25-30,40-70,75,Single,0,0,0
X5,310,33.0,7.0,25-30,40-70,75,Single,0,0,0
Journey,315,31.0,7.5,25-30,40-70,80,Single,0,0,0
-,Merlin
X-Range XT Alpha,300,38.0,7.75,26-31,30-70,70,Hybrid,0,0,0
X-Range XT Viper,315,38.0,7.5,25.75-33.25,30-70,55-65,Hybrid,0,0,0
X-Range XS Alpha,305,33.0,7.25,24.5-29.5,30-70,70,Hybrid,0,0,0
X-Range XS Viper,320,33.0,7.0,24-31.5,30-70,55-65,Hybrid,0,0,0
-,Moon
Full Soft15,285,42.5,8.375,25-29,60-70,75,Hybrid,0,0,0
Full,305,38.0,7.0,26-32,50-70,65,Hybrid,0,0,0
-,Monster Bows
Phoenix,290-300,38.0,8.5,25-31,20-80,50-92,Hybrid,0,0,0
-,OK Archery
SIRIUS Black,300-304,37.5,7.75,25-31,50-70,65,Twin  ,0,0,0
-,Parker
Raptor XP,310,32.25,7.625,26-31,60-70,80,Single,0,0,0
Shooting Star XP,305,36.0,8.75,26-31,60-70,80,Single,0,0,0
BlackHawk XP,325,32.0,7.4,26-31,60-70,75,Single,0,0,0
Legend XP,288,30.5,8.00,26-31,50-70,80,Single,0,0,0
Trailblazer XP,302,32.25,7.5,26-31,50-70,75,Single,0,0,0
Wildfire XP,300,31.25,7.875,24-31,40-70,80,Single,0,0,0
Buck Hunter XP,286,32.25,7.25,26-31,40-70,75,Single,0,0,0
Side-Kick XP,300,32.25,7.75,26-31,50-70,75,Single,0,0,0
Contender XP,285,30.5,7.875,23-28,30-50,80,Single,0,0,0
Buck Shot,265,32.0,6.0,18-28,20-50,75,Twin,0,0,0
-,Pearson
TX-4,330,34.25,6.25,26.5-30.5,50-70,75,Hybrid,0,0,0
Z-32,292-325,32.25,7.25,27.0-31.0,50-70,75,Single,0,0,0
Z-34,292-325,34.25,7.25,27.5-31.5,50-70,75,Single,0,0,0
Spoiler ANGLE,241-312,30.0,7.0,23-29,50-70,65/75/85,Single,0,0,0
Pathfinder,240-280,30.25,5.75,18-28,20-60,75,Twin,0,0,0
Sidewinder,240-280,30.25,7.5,18-28,20-60,65,Twin,0,0,0
-,PSE
X-Force HF,340-348,33.0,6.0,26-30,50-80,60/70,Hybrid,0,0,0
X-Force LD HF,320-312,33.0,8.5,29-32,50-70,60/70,Hybrid,0,0,0
X-Force Dream,322-340,33.0,7.0,27-31,50-70,60/70,Hybrid,0,0,0
X-Force7 HF,322-340,33.0,7.0,27-31,50-70,60/70,Hybrid,0,0,0
X-Force TS HF,322-330,28.0,7.0,26-30,50-70,60/70,Hybrid,0,0,0
X-Force SS HF,322-330,26.625,7.2,26-30,50-70,60/70,Hybrid,0,0,0
X-Force SS SD,322-330,26.625,6.75,23.375-26.125,50-60,65/70,Hybrid,0,0,0
X-Force LF SD,325-333,33.375,6.525,24.5-27.5,50-60,65/70,Hybrid,0,0,0
MoneyMaker X LF,302-310,40.0,8.0,26-30,50-70,65,Hybrid,0,0,0
MoneyMaker X NI,294-302,39.5,8.25,27-32,50-70,65/80,Hybrid,0,0,0
Shark X NI,298-306,38.0,7.5,26-31,50-70,65/80,Hybrid,0,0,0
Mach-X NX,304-312,33.0,7.25,27-31,50-70,65-80,Single,0,0,0
MossyOak X MF,322-330,35.2,7.0,26-30,50-70,60/70,Hybrid,0,0,0
Thunderbolt X NX,304-312,28.5,7.875,25-30,50-70,65/80,Hybrid,0,0,0
Rogue X MF,314-322,33.375,8.125,26-30,50-70,60/70,Hybrid,0,0,0
Brute NI,300-308,32.0,8.25,25-30,50-70,65/80,Single,0,0,0
Stinger NI,296-304,31.5,7.5,25-30,50-70,65/80,Single,0,0,0
Nova SU,290-298,35.5,7.75,26-31,40-70,65,Twin,0,0,0
Nova OC,287-295,35.5,7.75,26-29,50-70,70,Single,0,0,0
Deer Hunter Stage3,257-265,38.0,7.75,23-30,30-65,65,Twin,0,0,0
